dataset,alg,params,original_bytes,compressed_bytes,ratio,bpb,entropy_bpb,%_over_entropy,comp_time_s,comp_MB_s,decomp_time_s,decomp_MB_s,repeats,comp_MiB_s,decomp_MiB_s,env_python,env_platform
data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",1025000,577883,0.5637882926829269,4.510306341463415,4.388998139753674,2.7639155417037533,0.009205799899064004,111.34285029421683,0.004052099888212979,252.9552647459627,5,106.18472550197974,241.23673213281995,3.10.2,Windows-10-10.0.19045-SP0
data\letters_gaussian.txt,lz4,"{""level"": 1}",1025000,1025083,1.0000809756097562,8.00064780487805,4.388998139753674,82.28870348363996,0.0009129000827670097,1122.7953851129184,0.000672800000756979,1523.4839459672332,5,1070.7802023036352,1452.9062636867488,3.10.2,Windows-10-10.0.19045-SP0
enwik9\enwik9,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",1000000000,326518117,0.326518117,2.612144936,5.156490472673469,-49.342581939345855,9.288033400000018,107.66541817129965,2.818337100000008,354.81915914174965,5,102.67765594616824,338.38162860706706,3.10.2,Windows-10-10.0.19045-SP0
enwik9\enwik9,lz4,"{""level"": 1}",1000000000,509360941,0.509360941,4.074887528,5.156490472673469,-20.975563717326022,2.001047500000027,499.73826208522615,0.6058609000000388,1650.5438789661719,5,476.5871364181551,1574.0799544279223,3.10.2,Windows-10-10.0.19045-SP0
