dataset,alg,params,original_bytes,compressed_bytes,ratio,bpb,entropy_bpb,%_over_entropy,comp_time_s,comp_MB_s,decomp_time_s,decomp_MB_s,repeats,comp_MiB_s,decomp_MiB_s,env_python,env_platform
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 3}",1025000,588424,0.5740721951219512,4.592577560975609,4.530482928456603,1.370596324929976,0.008262200048193336,124.05896662162432,0.0037580999778583646,272.7442074556299,5,118.31174863915498,260.1089223457335,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 3}",1025000,620443,0.605310243902439,4.842481951219512,4.7756121247473935,1.4002357127287823,0.006726899999193847,152.373307187982,0.0037271000910550356,275.01273777433,5,145.3143848467213,262.27235958977354,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 4}",1025000,579069,0.5649453658536585,4.519562926829268,4.388998139753674,2.974819831728647,0.02153969998471439,47.58654952145988,0.0037672000471502542,272.0853650379873,5,45.38203113330066,259.4806017927606,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 4}",1025000,589413,0.5750370731707317,4.600296585365854,4.530482928456603,1.5409760507150576,0.01575570006389171,65.05582080411993,0.0034648000728338957,295.8323650581206,5,62.04201218253038,282.12748636568347,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 4}",1025000,620448,0.6053151219512195,4.842520975609756,4.7756121247473935,1.4010528726911984,0.00862149999011308,118.88882458684037,0.003241900005377829,316.17261430015657,5,113.38112120040064,301.5254430077152,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 5}",1025000,606119,0.5913356097560976,4.7306848780487805,4.388998139753674,7.785073664084139,0.06400119990576059,16.015324736243613,0.004837999935261905,211.86440961465442,5,15.273390760604793,202.04947258961596,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 5}",1025000,615955,0.6009317073170731,4.807453658536585,4.530482928456603,6.1134924124818895,0.06175140000414103,16.598813952902503,0.004718900076113641,217.21163480201562,5,15.829848962820472,207.14897953790097,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 5}",1025000,633586,0.6181326829268292,4.945061463414634,4.7756121247473935,3.5482223899455247,0.06337450002320111,16.173697616939812,0.00409059994854033,250.5744910024154,5,15.424426779704776,238.9662513091939,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 6}",1025000,608935,0.5940829268292683,4.752663414634147,4.388998139753674,8.285837981714945,0.08930709993001074,11.477250977842571,0.004830399993807077,212.19774787059544,5,10.945550085875984,202.36736845013033,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 6}",1025000,618683,0.6035931707317073,4.828745365853658,4.530482928456603,6.583457925061947,0.09224560006987303,11.11164108882804,0.004644599976018071,220.6863896336574,5,10.59687762416666,210.46276113240472,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 6}",1025000,635862,0.6203531707317074,4.962825365853659,4.7756121247473935,3.920193604839047,0.08988970005884767,11.402863724419683,0.004210999934002757,243.41012017677434,5,10.874608933707853,232.1337807239263,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 7}",1025000,610000,0.5951219512195122,4.760975609756097,4.388998139753674,8.475225054966636,0.1267648000502959,8.085840861132708,0.004844100098125637,211.59760930551596,5,7.71125213718966,201.79503220556927,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 7}",1025000,620073,0.6049492682926829,4.839594146341463,4.530482928456603,6.822919824800329,0.12742559995967895,8.043909546624374,0.004804600030183792,213.3372171586966,5,7.671263353812558,203.45405011181978,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 7}",1025000,637213,0.6216712195121952,4.973369756097561,4.7756121247473935,4.140990226684884,0.13091730000451207,7.829370144088468,0.004211500054225326,243.38121495965197,5,7.4666628113669775,232.10621458440676,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 8}",1025000,609998,0.59512,4.76096,4.388998139753674,8.474869398491048,0.13947840000037104,7.348808130845158,0.00487439997959882,210.28229203389273,5,7.008363555257758,200.54064898234242,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 8}",1025000,620075,0.6049512195121951,4.839609756097561,4.530482928456603,6.823264374296353,0.1422813000390306,7.204038757860814,0.004744500038214028,216.03962308868284,5,6.870300840940532,206.03126302771201,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 8}",1025000,637213,0.6216712195121952,4.973369756097561,4.7756121247473935,4.140990226684884,0.1530104000121355,6.698891055240072,0.004319099942222238,237.31796293480141,5,6.388554864445395,226.32385181745036,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 9}",1025000,610589,0.5956965853658537,4.7655726829268295,4.388998139753674,8.579965887027916,0.1542652000207454,6.6444019769990845,0.004839699948206544,211.7899892491963,5,6.336590074604052,201.97849985937737,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 9}",1025000,620571,0.6054351219512195,4.843480975609756,4.530482928456603,6.908712649310914,0.15985809999983758,6.411936586266454,0.004738799994811416,216.2994853385431,5,6.114893992292272,206.27908676849847,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 9}",1025000,637720,0.6221658536585366,4.977326829268293,4.7756121247473935,4.223850246874249,0.1689055000897497,6.068482076991901,0.004331700038164854,236.62764987629342,5,5.787350529076028,225.6655185483234,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 10}",1025000,553998,0.5404858536585366,4.323886829268293,4.388998139753674,-1.4835119180304688,0.5533982999622822,1.8521921734668512,0.006300500012002885,162.68550084077526,5,1.7663865887822356,155.1488506382081,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 10}",1025000,571184,0.5572526829268293,4.458021463414634,4.530482928456603,-1.5994203308178991,0.5362600000808015,1.9113862675671445,0.006345900008454919,161.5216121644444,5,1.8228384275556184,154.03888085313002,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 10}",1025000,608657,0.5938117073170732,4.750493658536586,4.7756121247473935,-0.5259737506872243,0.5253835000330582,1.9509558254789212,0.006499200011603534,157.7117180837621,5,1.8605748662581842,150.40548583872305,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 11}",1025000,553998,0.5404858536585366,4.323886829268293,4.388998139753674,-1.4835119180304688,0.7614706000313163,1.3460795465482787,0.006265099975280464,163.60473161549425,5,1.2837203895568163,156.0254966664765,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 11}",1025000,571184,0.5572526829268293,4.458021463414634,4.530482928456603,-1.5994203308178991,0.9200771000469103,1.1140370735753993,0.00624660006724298,164.0892627935435,5,1.0624276327042868,156.4875812098698,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 11}",1025000,608657,0.5938117073170732,4.750493658536586,4.7756121247473935,-0.5259737506872243,0.7638016999699175,1.3419713520412035,0.006237399997189641,164.33129195848107,5,1.2798025133313577,156.71839801018038,3.10.2,Windows-10-10.0.19045-SP0
