dataset,alg,params,original_bytes,compressed_bytes,ratio,bpb,entropy_bpb,%_over_entropy,comp_time_s,comp_MB_s,decomp_time_s,decomp_MB_s,repeats,comp_MiB_s,decomp_MiB_s,env_python,env_platform
./data\letters_gaussian.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",1025000,577883,0.5637882926829269,4.510306341463415,4.388998139753674,2.7639155417037533,0.009369199979119003,109.40101633911137,0.00415439996868372,246.72636427078564,5,104.33284992174764,235.29639482882533,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_linear.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",1025000,591725,0.5772926829268292,4.618341463414634,4.530482928456603,1.9392752681216092,0.006179700023494661,165.86565627830518,0.0042594000697135925,240.6442182522954,5,158.18168059806126,229.49601336086596,3.10.2,Windows-10-10.0.19045-SP0
./data\letters_uniform.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",1025000,621472,0.6063141463414634,4.850513170731707,4.7756121247473935,1.5684072329947796,0.004841199959628284,211.7243676253152,0.00406850001309067,251.93560199139586,5,201.9159182557953,240.2643067870329,3.10.2,Windows-10-10.0.19045-SP0
